ablation_name,run_id,output_dir,task_mode,strict_enabled,default_method,secondary_method,reference_policy_type,reference_policy_target,families,include_regex,exclude_regex,n_features_raw,n_features_eligible,n_features_used,test_rows,test_days,test_prevalence,roc_auc_test,pr_auc_test,raw_logloss_test,raw_brier_test,raw_ece_equal_test,raw_ece_quantile_test,default_logloss_test,default_brier_test,default_ece_equal_test,default_ece_quantile_test,default_cal_intercept,default_cal_slope,secondary_logloss_test,secondary_brier_test,secondary_ece_equal_test,secondary_ece_quantile_test,operating_threshold,test_precision_at_policy,test_recall_at_policy,test_f1_at_policy,test_alerts_per_day_at_policy,test_kappa_at_policy,precision_ci_lower,precision_ci_upper,recall_ci_lower,recall_ci_upper,f1_ci_lower,f1_ci_upper,alerts_per_day_ci_lower,alerts_per_day_ci_upper,temporal_precision_sd,temporal_recall_sd,temporal_f1_sd,temporal_f1_cv,temporal_alerts_per_day_sd,deployment_ready,deployment_precision_floor,n_required_files_present,n_required_files_total,required_files_complete,feature_guardrail_status,feature_guardrail_pass,feature_guardrail_msg
full_model,20260302_122518_forecast_strict_full_model,/Users/armandeaboudrar-meda/Desktop/CMCC/outages_nightlights/mexico/data/baselines/binary_threshold/ablation_batches/20260302_122455/20260302_122518_forecast_strict_full_model,forecast,TRUE,platt,beta,precision_floor,0.1,"ntl_lags, ntl_drops_lagged, ntl_spatial, weather_lagged, weather_availability, time_calendar, quality_flags",(^ntl_(mean|sum|sd)_built_lag[0-9]+$)|(^ntl_(drop_|below_).*_lag[0-9]+$)|(^nb_(mean|prop|sum)_.*_lag[0-9]+$)|(^(atm|dew|max_dew|min_dew|lai_high|lai_low|rain|rh|skin_temp|temp|wdr|wind_u|wind_v|wsp|max_temp|min_temp)_lag[0-9]+$)|(^has_weather$)|(^(dow|doy|month|year|is_holiday|is_public_holiday|is_weekend|is_covid_period)(_|$))|(^clim_n_obs$),NA,67,67,66,1334151,543,0.004,0.877053029824966,0.05306539101025227,0.30535075459146493,0.09525861910672435,0.20050030450643916,0.20050030450643697,0.02128184743524938,0.00389297107552768,9.988597851123598e-4,9.920345331653447e-4,-0.0236303365055958,1.0629571252127743,0.02126695656094568,0.00388990373616962,8.610406097781513e-4,8.464871663915908e-4,0.071,0.0932220434432824,0.17327102803738317,0.12122400941545702,18.31307550644567,0.11661754638409656,0.0877253556091055,0.09898263855253105,0.163292948809936,0.1833313719301347,0.11440341806134066,0.1282083083283043,17.957366482504604,18.67780847145488,0.03498808977543254,0.09931270803805306,0.04622165864300846,0.4651970026608064,16.788999964800276,TRUE,0.05,9,9,TRUE,pass,TRUE,ok
ntl_only,20260302_123733_forecast_strict_ntl_only,/Users/armandeaboudrar-meda/Desktop/CMCC/outages_nightlights/mexico/data/baselines/binary_threshold/ablation_batches/20260302_122455/20260302_123733_forecast_strict_ntl_only,forecast,TRUE,platt,beta,precision_floor,0.1,"ntl_lags, ntl_drops_lagged, ntl_spatial, time_calendar, quality_flags",(^ntl_(mean|sum|sd)_built_lag[0-9]+$)|(^ntl_(drop_|below_).*_lag[0-9]+$)|(^nb_(mean|prop|sum)_.*_lag[0-9]+$)|(^(dow|doy|month|year|is_holiday|is_public_holiday|is_weekend|is_covid_period)(_|$))|(^clim_n_obs$),NA,34,34,33,1334151,543,0.004,0.8454383243543723,0.04220778249744682,0.3764739820622522,0.12314875808781468,0.2506122111425237,0.25061221114252097,0.02240602452020629,0.00392872500431698,0.00169623995734695,0.00169596965680313,-0.20504727379932347,1.0472244687617265,0.02239610480203015,0.00392323340622736,0.00163064348577467,0.00163285855836749,0.082,0.09503239740820736,0.09869158878504672,0.09682743443975791,10.232044198895029,0.09312212620738863,0.08788408362408076,0.1027344141846254,0.09104208881531634,0.10669326606041388,0.08984938063716652,0.10404483542349204,9.98061694290976,10.509346224677715,0.05162107965974206,0.06198332851371881,0.04103856975273248,0.4766681033123102,8.837066407471344,TRUE,0.05,9,9,TRUE,pass,TRUE,ok
ntl_core,20260302_124747_forecast_strict_ntl_core,/Users/armandeaboudrar-meda/Desktop/CMCC/outages_nightlights/mexico/data/baselines/binary_threshold/ablation_batches/20260302_122455/20260302_124747_forecast_strict_ntl_core,forecast,TRUE,platt,beta,precision_floor,0.1,"ntl_lags, time_calendar",(^ntl_(mean|sum|sd)_built_lag[0-9]+$)|(^(dow|doy|month|year|is_holiday|is_public_holiday|is_weekend|is_covid_period)(_|$)),NA,27,27,26,1334151,543,0.004,0.8345996850349916,0.03303359972264314,0.4198912540191273,0.14032697276574738,0.2764101726821768,0.2764101726821781,0.02296383990007779,0.00394843124096575,0.0020804976933797,0.00208049769338613,-0.2322805318484317,1.0542325192647726,0.02295125104630678,0.00394598669160749,0.00202771337496963,0.00202561789020289,0.093,0.09404186795491144,0.05457943925233645,0.0690715552927262,5.718232044198895,0.0663216097632384,0.08435455015826962,0.10469314467277754,0.04904832445467384,0.06027694766075731,0.06221627837403706,0.07645178441975387,5.530294659300184,5.9347605893186,0.07814251107905838,0.03412778952044634,0.02560474391189904,0.3715914523232272,5.503391948332597,TRUE,0.05,9,9,TRUE,pass,TRUE,ok
ntl_plus_spatial,20260302_125755_forecast_strict_ntl_plus_spatial,/Users/armandeaboudrar-meda/Desktop/CMCC/outages_nightlights/mexico/data/baselines/binary_threshold/ablation_batches/20260302_122455/20260302_125755_forecast_strict_ntl_plus_spatial,forecast,TRUE,platt,beta,precision_floor,0.1,"ntl_lags, ntl_spatial, time_calendar",(^ntl_(mean|sum|sd)_built_lag[0-9]+$)|(^nb_(mean|prop|sum)_.*_lag[0-9]+$)|(^(dow|doy|month|year|is_holiday|is_public_holiday|is_weekend|is_covid_period)(_|$)),NA,31,31,30,1334151,543,0.004,0.8453233374814364,0.04197175330375007,0.37635965100220464,0.1231527594984334,0.2503844791767139,0.2503844791767158,0.02241250376303089,0.00392741404784394,0.00172049923225118,0.00172049923224302,-0.2049747530826845,1.0483366087564,0.02240318509995747,0.00392279832643014,0.00165907703476392,0.00165907703475174,0.089,0.09844034838971034,0.09084112149532712,0.09448818897637797,9.09208103130755,0.0909893646009365,0.0904647142591401,0.1070293381037567,0.08407221407624633,0.099070479683893,0.08743887536832123,0.10260826749659092,8.846178637200737,9.348250460405156,0.05493190544681521,0.05973297733003009,0.03971717688412463,0.4548631719901481,8.116187628710382,TRUE,0.05,9,9,TRUE,pass,TRUE,ok
ntl_plus_drops,20260302_130814_forecast_strict_ntl_plus_drops,/Users/armandeaboudrar-meda/Desktop/CMCC/outages_nightlights/mexico/data/baselines/binary_threshold/ablation_batches/20260302_122455/20260302_130814_forecast_strict_ntl_plus_drops,forecast,TRUE,platt,beta,precision_floor,0.1,"ntl_lags, ntl_drops_lagged, time_calendar",(^ntl_(mean|sum|sd)_built_lag[0-9]+$)|(^ntl_(drop_|below_).*_lag[0-9]+$)|(^(dow|doy|month|year|is_holiday|is_public_holiday|is_weekend|is_covid_period)(_|$)),NA,29,29,28,1334151,543,0.004,0.8339072807015796,0.03287974058434379,0.4169020802218966,0.13933000974033036,0.27512612171637657,0.2751261217163773,0.02292860068839526,0.00394524413772807,0.00192635530200007,0.0019244409558027,-0.15836817340944337,1.0649890558907789,0.02293720866767207,0.00394691660034601,0.00195996452541243,0.00195996452541578,0.093,0.09822090437361009,0.04953271028037383,0.06585487077534792,4.968692449355433,0.06333651921495506,0.0880302327891652,0.10862870593728116,0.04393934767430921,0.05488105955248715,0.05894675876621355,0.07284636917752212,4.778038674033149,5.169429097605893,0.08051711341968718,0.03079919566595938,0.02274824753961005,0.35175140947777916,4.939235708357726,TRUE,0.05,9,9,TRUE,pass,TRUE,ok
weather_lagged_only,20260302_131921_forecast_strict_weather_lagged_only,/Users/armandeaboudrar-meda/Desktop/CMCC/outages_nightlights/mexico/data/baselines/binary_threshold/ablation_batches/20260302_122455/20260302_131921_forecast_strict_weather_lagged_only,forecast,TRUE,platt,beta,precision_floor,0.1,"weather_lagged, weather_availability, time_calendar",(^(atm|dew|max_dew|min_dew|lai_high|lai_low|rain|rh|skin_temp|temp|wdr|wind_u|wind_v|wsp|max_temp|min_temp)_lag[0-9]+$)|(^has_weather$)|(^(dow|doy|month|year|is_holiday|is_public_holiday|is_weekend|is_covid_period)(_|$)),NA,48,48,47,1334151,543,0.004,0.8034580440790583,0.03489500543090484,0.37601504755763,0.11540785604766028,0.26770690863128027,0.2677069086312807,0.02322002873619234,0.00393465979693237,0.00130413356159004,0.00131708571514048,0.06878240846841406,1.0796197339049367,0.02355551117345579,0.00400610596569315,0.00213378466365173,0.00216035607008435,0.083,0.1169931180518793,0.04130841121495327,0.06105815720403371,3.4788213627992635,0.05908899850015839,0.10302468670354398,0.13104201707307994,0.03626562852079439,0.04643672590054169,0.05376723231261318,0.06835424781438228,3.32780847145488,3.646500920810313,0.06632543997592719,0.03267077062681713,0.02650413277268368,0.43013868213653456,4.049467512464191,TRUE,0.05,9,9,TRUE,pass,TRUE,ok
ntl_plus_weather,20260302_133031_forecast_strict_ntl_plus_weather,/Users/armandeaboudrar-meda/Desktop/CMCC/outages_nightlights/mexico/data/baselines/binary_threshold/ablation_batches/20260302_122455/20260302_133031_forecast_strict_ntl_plus_weather,forecast,TRUE,platt,beta,precision_floor,0.1,"ntl_lags, ntl_drops_lagged, weather_lagged, weather_availability, time_calendar, quality_flags",(^ntl_(mean|sum|sd)_built_lag[0-9]+$)|(^ntl_(drop_|below_).*_lag[0-9]+$)|(^(atm|dew|max_dew|min_dew|lai_high|lai_low|rain|rh|skin_temp|temp|wdr|wind_u|wind_v|wsp|max_temp|min_temp)_lag[0-9]+$)|(^has_weather$)|(^(dow|doy|month|year|is_holiday|is_public_holiday|is_weekend|is_covid_period)(_|$))|(^clim_n_obs$),NA,63,63,62,1334151,543,0.004,0.8723541979279618,0.05173929443847911,0.31958861388960313,0.10053181333625393,0.21064951370083565,0.21064951370083573,0.02144152909335424,0.00389610565117695,0.00109787954197722,0.00107884004615188,0.00691951024462553,1.0734719249536375,0.02143382192923298,0.00389433305608771,9.911720120885676e-4,9.697527891388936e-4,0.064,0.0842676944639103,0.17981308411214952,0.11475605391864488,21.02394106813996,0.10989529156898292,0.07952087019790938,0.08991657159902036,0.17059185254027262,0.19174816314417356,0.1083961755228276,0.12222172019167012,20.659990791896867,21.35842541436464,0.037121680112076,0.10775874572466128,0.04498041281637682,0.4644301849024962,19.13283088499489,TRUE,0.05,9,9,TRUE,pass,TRUE,ok
