split,n_rows,n_days,n_positive,prevalence,roc_auc,pr_auc,brier_score,logloss,ece_equal,ece_quantile,ece_quantile_fallback,calibration_intercept,calibration_slope,logloss_platt,brier_platt,ece_equal_platt,ece_quantile_platt,cal_intercept_platt,cal_slope_platt,logloss_isotonic,brier_isotonic,ece_equal_isotonic,ece_quantile_isotonic,cal_intercept_isotonic,cal_slope_isotonic,logloss_beta,brier_beta,ece_equal_beta,ece_quantile_beta,cal_intercept_beta,cal_slope_beta,best_threshold_from_val,f1_at_best_t,precision_at_best_t,recall_at_best_t,kappa_at_best_t,alerts_per_day_at_best_t
validation,447174,182,1695,0.0037904708234378563,0.8432227142118865,0.03419141522847331,0.10072601575020625,0.3198455850883016,0.22094064413423506,0.22094064413423575,FALSE,-4.957999893743713,0.9078190737984344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.09001956947162426,0.0768909318846636,0.10855457227138643,0.08596337692804482,13.148351648351648
test,1334151,543,5350,0.004010040842453365,0.8454383243543723,0.042207782497446826,0.12314875808781468,0.3764739820622522,0.2506122111425237,0.25061221114252097,FALSE,-5.1340676544290424,0.921857111449533,0.022406024520206298,0.003928725004316982,0.0016962399573469552,0.00169596965680313,-0.20504727379932347,1.0472244687617263,0.03285790499841816,0.0040152072046006635,0.0013662332009517087,0.0029614558111714703,-4.728064499729521,0.12628328449484752,0.022396104802030154,0.003923233406227367,0.0016306434857746733,0.0016328585583674934,-0.07388490213669692,1.075237055455371,0.89,0.10420046872183161,0.07678682136214685,0.16205607476635514,0.09929915673607091,20.793738489871085
