split,n_rows,n_days,n_positive,prevalence,roc_auc,pr_auc,brier_score,logloss,ece_equal,ece_quantile,ece_quantile_fallback,calibration_intercept,calibration_slope,logloss_platt,brier_platt,ece_equal_platt,ece_quantile_platt,cal_intercept_platt,cal_slope_platt,logloss_isotonic,brier_isotonic,ece_equal_isotonic,ece_quantile_isotonic,cal_intercept_isotonic,cal_slope_isotonic,logloss_beta,brier_beta,ece_equal_beta,ece_quantile_beta,cal_intercept_beta,cal_slope_beta,best_threshold_from_val,f1_at_best_t,precision_at_best_t,recall_at_best_t,kappa_at_best_t,alerts_per_day_at_best_t
validation,447174,182,1695,0.0037904708234378563,0.8764648732719483,0.04476039685433776,0.08507476031690131,0.2769179011964903,0.18837705554504153,0.18837705554504047,FALSE,-4.873895855223483,0.9378121991521063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905,0.11527237354085604,0.09805544062887878,0.13982300884955753,0.1113123676278265,13.280219780219781
test,1334151,543,5350,0.004010040842453365,0.8723541979279618,0.05173929443847911,0.10053181333625393,0.31958861388960313,0.21064951370083565,0.21064951370083573,FALSE,-5.014063024443235,0.916433223348123,0.021441529093354245,0.003896105651176958,0.0010978795419772278,0.0010788400461518867,0.006919510244625533,1.0734719249536377,0.03000170774685499,0.004009924748248874,0.0013309992333908698,0.002435396273318518,-3.3224777581414733,0.35656918237014246,0.02143382192923298,0.0038943330560877194,9.911720120885676e-4,9.697527891388937e-4,0.1974333802220383,1.1131633108091266,0.905,0.11462610606673992,0.08299137425676241,0.18523364485981308,0.10969507024719505,21.990791896869244
