threshold,tp,fp,tn,fn,n_alerts,alerts_per_day,precision,recall,specificity,f1,accuracy,kappa,split
0.21,4774,298329,1023205,472,303103,561.3018518518519,0.015750421473888415,0.9100266869996188,0.7742555242619562,0.030964913134143457,0.774792354421984,0.023373272147563896,test
0.22,4752,290626,1030908,494,295378,546.9962962962964,0.016087860301037992,0.905833015630957,0.7800843565129615,0.03161424237585821,0.7805815583593362,0.024031088899705868,test
0.23,4721,283284,1038250,525,288005,533.3425925925926,0.016392076526449195,0.8999237514296607,0.7856400213691059,0.03219767366522195,0.7860918916474472,0.024622499459998688,test
0.24,4692,276116,1045418,554,280808,520.0148148148148,0.016708925671633287,0.894395730080061,0.7910640210543202,0.03280499486111014,0.7914725877688841,0.025238070797172375,test
0.25,4672,269045,1052489,574,273717,506.8833333333333,0.01706872426630425,0.8905833015630957,0.7964146211902229,0.03349548147962275,0.796786957898069,0.025937578350764875,test
0.26,4644,262285,1059249,602,266929,494.31296296296296,0.017397884830797704,0.8852459016393442,0.8015298887504976,0.03412510333425186,0.8018608963053407,0.026575762220225365,test
0.27,4620,255697,1065837,626,260317,482.06851851851854,0.017747592358547462,0.8806709874189859,0.8065150045326114,0.03479400368274194,0.8068082123637679,0.02725361110287104,test
0.28,4586,249326,1072208,660,253912,470.2074074074074,0.018061375594694225,0.8741898589401449,0.8113359171992548,0.03539153720896133,0.8115844375103635,0.027859595224097145,test
0.29,4562,243110,1078424,684,247672,458.65185185185186,0.018419522594399045,0.8696149447197865,0.8160395419262766,0.03607493337761646,0.8162513755106348,0.02855219411246787,test
0.3,4538,236969,1084565,708,241507,447.2351851851852,0.018790345621451966,0.8650400304994281,0.8206864144244491,0.0367817209922473,0.8208617856766005,0.029268506858624282,test
0.31,4511,230992,1090542,735,235503,436.1166666666667,0.019154745374793527,0.859893252001525,0.8252091887155382,0.03747471432903148,0.825346327198179,0.029971004459508815,test
0.32,4479,225178,1096356,767,229657,425.2907407407407,0.01950299794911542,0.8537933663743805,0.8296086214959282,0.0381348897204378,0.829704246370913,0.030640515874592964,test
0.33,4460,219507,1102027,786,223967,414.7537037037037,0.019913647992784653,0.8501715592832635,0.8338998466933125,0.038915768302844954,0.8339641839641839,0.031431757976853304,test
0.34,4442,213752,1107782,804,218194,404.06296296296296,0.020358030009991108,0.8467403736179947,0.8382546343870079,0.03976011457214464,0.8382881864363346,0.03228723962633262,test
0.35,4412,208159,1113375,834,212571,393.65,0.02075541818968721,0.8410217308425467,0.842486837266389,0.040511071220336335,0.8424810443328962,0.033048711062674103,test
