threshold,tp,fp,tn,fn,n_alerts,alerts_per_day,precision,recall,specificity,f1,accuracy,kappa,split,method
0.0057,5244,997598,323936,2,1002842,1857.1148148148147,0.005229138787565738,0.9996187571483035,0.24512120005993035,0.01040385363182579,0.24810443328961848,0.0025572555008722764,test,raw
0.0058,5243,994205,327329,3,999448,1850.8296296296296,0.005245895734445414,0.9994281357224553,0.2476886708930682,0.010437008681250212,0.25066099880914694,0.002590813195746509,test,raw
0.0059,5243,990896,330638,3,996139,1844.7018518518519,0.005263321685025885,0.9994281357224553,0.25019257922989496,0.010471496976687287,0.25315500685871056,0.0026257121103562455,test,raw
0.006,5243,987524,334010,3,992767,1838.4574074074073,0.005281198911728532,0.9994281357224553,0.252744159438955,0.010506877164926709,0.25569649828909086,0.0026615135267089875,test,raw
0.0061,5243,984278,337256,3,989521,1832.4462962962964,0.005298523224873449,0.9994281357224553,0.2552003959035484,0.010541161900223871,0.25814302295783775,0.002696206438279693,test,raw
0.0062,5243,981157,340377,3,986400,1826.6666666666667,0.005315287915652879,0.9994281357224553,0.2575620453200599,0.010574338019817556,0.26049533456940865,0.0027297775265126005,test,raw
0.0063,5243,978062,343472,3,983305,1820.9351851851852,0.005332018041197797,0.9994281357224553,0.2599040206305702,0.010607444633610203,0.2628280498650869,0.0027632782726089654,test,raw
0.0064,5243,974906,346628,3,980149,1815.0907407407408,0.005349186705286646,0.9994281357224553,0.2622921544205446,0.010641417908554439,0.26520674113266707,0.002797655988211753,test,raw
0.0065,5243,971695,349839,3,976938,1809.1444444444444,0.005366768413143925,0.9994281357224553,0.26472190651167504,0.010676207309424712,0.26762688614540464,0.0028328595357984565,test,raw
0.0066,5243,968638,352896,3,973881,1803.4833333333333,0.005383614630534942,0.9994281357224553,0.2670351273595685,0.010709540233289449,0.2699309606717014,0.0028665892587419507,test,raw
0.0067,5243,965523,356011,3,970766,1797.7148148148149,0.005400889606764143,0.9994281357224553,0.269392236597772,0.010743720364093884,0.27227875005652785,0.0029011762645657652,test,raw
0.0068,5243,962617,358917,3,967860,1792.3333333333333,0.005417105779761536,0.9994281357224553,0.27159119629158235,0.01077580448584224,0.274469015209756,0.0029336423021855177,test,raw
0.0069,5243,959636,361898,3,964879,1786.812962962963,0.005433841963603726,0.9994281357224553,0.27384690821424196,0.010808916376755573,0.2767158081972897,0.002967148334390835,test,raw
0.007,5242,956779,364755,4,962021,1781.5203703703703,0.005448945501189683,0.9992375142966069,0.27600878978520416,0.010838785981533539,0.27886838812764736,0.002997381699200674,test,raw
0.0071,5242,953862,367672,4,959104,1776.1185185185186,0.0054655178166288535,0.9992375142966069,0.27821607313924573,0.010871571524861305,0.281066944029907,0.0030305575071711065,test,raw
0.0072,5242,951106,370428,4,956348,1771.0148148148148,0.0054812683249193805,0.9992375142966069,0.2803015283753577,0.01090273025830028,0.2831441535145239,0.0030620871323845658,test,raw
0.0073,5242,948281,373253,4,953523,1765.7833333333333,0.005497507663685092,0.9992375142966069,0.282439195662011,0.010934855006784741,0.28527336860670194,0.003094594263206542,test,raw
0.0074,5242,945548,375986,4,950790,1760.7222222222222,0.005513309984328822,0.9992375142966069,0.2845072468812759,0.010966114246743847,0.28733324288879847,0.0031262255753196676,test,raw
0.0075,5242,942775,378759,4,948017,1755.5870370370371,0.005529436708413457,0.9992375142966069,0.28660556595592696,0.010998014189158712,0.28942326534919127,0.0031585052079037387,test,raw
0.0076,5242,940043,381491,4,945285,1750.5277777777778,0.005545417519584041,0.9992375142966069,0.2886728604788072,0.011029624494098562,0.29148238592683035,0.0031904917474905843,test,raw
0.0077,5242,937338,384196,4,942580,1745.5185185185185,0.005561331664155828,0.9992375142966069,0.2907197241993017,0.011061101932211189,0.29352115648411947,0.003222343830817964,test,raw
0.0078,5242,934733,386801,4,939975,1740.6944444444443,0.0055767440623420836,0.9992375142966069,0.29269091828133065,0.01109158598888514,0.2954845565956677,0.003253190701834176,test,raw
0.0079,5242,932136,389398,4,937378,1735.8851851851853,0.00559219439756427,0.9992375142966069,0.2946560587922823,0.01112214414230913,0.2974419270715567,0.0032841125439551427,test,raw
0.008,5242,929572,391962,4,934814,1731.137037037037,0.005607532621462665,0.9992375142966069,0.29659622832254035,0.011152479628959853,0.29937442530035124,0.0033148090617730747,test,raw
0.0081,5241,926998,394536,5,932239,1726.3685185185186,0.0056219488779165,0.9990468928707587,0.2985439648166449,0.01118097889566233,0.3013137068692624,0.0033436559795933566,test,raw
0.0082,5241,924391,397143,5,929632,1721.5407407407408,0.005637714708615882,0.9990468928707587,0.30051667229144313,0.011212158163952945,0.3032786143897255,0.0033752063295985437,test,raw
0.0083,5241,921862,399672,5,927103,1716.8574074074074,0.005653093561341081,0.9990468928707587,0.3024303574482382,0.011242571183108471,0.30518473296251075,0.00340598130335266,test,raw
0.0084,5240,919397,402137,6,924637,1712.2907407407408,0.005667088814313076,0.9988562714449104,0.30429561403641525,0.0112702350725844,0.30704186074556444,0.0034339829729806773,test,raw
0.0085,5240,916985,404549,6,922225,1707.8240740740741,0.005681910596654829,0.9988562714449104,0.30612076571620556,0.011299544675790401,0.30885979589683293,0.0034636414070644264,test,raw
0.0086,5240,914565,406969,6,919805,1703.3425925925926,0.005696859660471513,0.9988562714449104,0.3079519709670731,0.011329105097989192,0.3106837606837607,0.003493553638260016,test,raw
0.0087,5239,912145,409389,7,917384,1698.8592592592593,0.005710803763745607,0.9986656500190622,0.30978317621794066,0.011356665185393928,0.31250697176623105,0.0035214503399853517,test,raw
0.0088,5239,909797,411737,7,915036,1694.5111111111112,0.005725457796195997,0.9986656500190622,0.311559899329113,0.011385640488458974,0.3142766698322254,0.003550770496776027,test,raw
0.0089,5238,907385,414149,8,912623,1690.0425925925927,0.005739500319409,0.9984750285932139,0.3133850510089033,0.01141339341452865,0.31609385127903644,0.003578862386143253,test,raw
0.009,5238,905044,416490,8,910282,1685.7074074074073,0.005754260767542366,0.9984750285932139,0.31515647724538304,0.011442577397960523,0.317858273413829,0.0036083937154409015,test,raw
0.0091,5238,902711,418823,8,907949,1681.387037037037,0.005769046499307781,0.9984750285932139,0.3169218499107855,0.011471810511446077,0.31961666591296223,0.003637974752637701,test,raw
0.0092,5237,900350,421184,9,905587,1677.012962962963,0.00578298937595173,0.9982844071673657,0.31870841007495837,0.011499363769209065,0.32139540843244546,0.003665864666710837,test,raw
0.0093,5237,898149,423385,9,903386,1672.937037037037,0.00579707898949065,0.9982844071673657,0.3203738988175862,0.011527218940120975,0.32305431194320083,0.0036940513697575946,test,raw
0.0094,5236,895891,425643,10,901127,1668.7537037037036,0.005810501738378719,0.9980937857415173,0.3220825192541395,0.011553742223124476,0.32475542290357107,0.00372089910315679,test,raw
0.0095,5236,893646,427888,10,898882,1664.5962962962963,0.005825013739289473,0.9980937857415173,0.3237813026376923,0.01158243080625752,0.3264474894104524,0.0037499291465274347,test,raw
0.0096,5236,891392,430142,10,896628,1660.4222222222222,0.005839657026102241,0.9980937857415173,0.3254868962887069,0.011611378086074106,0.32814633925745035,0.0037792209589271844,test,raw
0.0097,5235,889253,432281,11,894488,1656.4592592592592,0.005852510039262684,0.9979031643156691,0.3271054698554861,0.011636772646137635,0.329757759387389,0.0038049266031850056,test,raw
0.0098,5235,887023,434511,11,892258,1652.3296296296296,0.005867137083668625,0.9979031643156691,0.32879290279326906,0.011665686169643811,0.3314385203274092,0.003834184266519607,test,raw
0.0099,5235,884875,436659,11,890110,1648.351851851852,0.005881295570210423,0.9979031643156691,0.33041828662751016,0.01169367268438476,0.33305747750192194,0.0038625038810402683,test,raw
0.01,5235,882748,438786,11,887983,1644.4129629629629,0.005895383132334741,0.9979031643156691,0.3320277798376735,0.011721518222090865,0.3346606068828291,0.0038906808343132514,test,raw
0.011,5231,862654,458880,15,867885,1607.1944444444443,0.006027296243165857,0.9971406786122761,0.3472328369909514,0.011982165333724265,0.34980252943215906,0.004154466284419048,test,raw
0.012,5229,843991,477543,17,849220,1572.6296296296296,0.006157415039683475,0.9967594357605795,0.3613550616177866,0.012239223093721694,0.36386740831185277,0.004414602088721421,test,raw
0.013,5228,826976,494558,18,832204,1541.1185185185186,0.006282113520242633,0.9965688143347312,0.37423025060270865,0.012485521523673056,0.3766909359501952,0.004663841254609205,test,raw
0.014,5228,811049,510485,18,816277,1511.624074074074,0.006404688604481077,0.9965688143347312,0.38628215392112497,0.01272758035989254,0.388695186843335,0.004908780570378489,test,raw
0.015,5225,796103,525431,21,801328,1483.9407407407407,0.006520426092686141,0.9959969500571865,0.39759173808619375,0.012956033792311677,0.39995779255038516,0.005139981739115506,test,raw
0.016,5224,782088,539446,22,787312,1457.9851851851852,0.006635234824313614,0.9958063286313381,0.4081968379171478,0.013182631428867036,0.4105202068165031,0.005369285573071953,test,raw
0.017,5224,769158,552376,22,774382,1434.0407407407408,0.006746024571852135,0.9958063286313381,0.41798092217075006,0.013401263166535837,0.4202656054507906,0.005590518453808411,test,raw
0.018,5222,756663,564871,24,761885,1410.898148148148,0.0068540527769939035,0.9954250857796416,0.42743584349702696,0.01361436312702785,0.4296816352371908,0.005806174117469271,test,raw
0.019,5221,744848,576686,25,750069,1389.0166666666667,0.006960692949581972,0.9952344643537934,0.43637621128173776,0.013824695656778959,0.4385858996970108,0.0060190191763002145,test,raw
0.02,5217,733719,587815,29,738936,1368.4,0.007060151352755855,0.9944719786504003,0.4447974853465745,0.014020763737902824,0.4469708617856766,0.006217462171247561,test,raw
0.021,5217,723067,598467,29,728284,1348.674074074074,0.007163414272454153,0.9944719786504003,0.4528578152359304,0.014224367101550039,0.45499932166598833,0.006423487580801397,test,raw
0.022,5212,713208,608326,34,718420,1330.4074074074074,0.007254809164555552,0.993518871521159,0.460318084892254,0.014404435195242003,0.46242632538928835,0.0066057524771547275,test,raw
0.023,5212,703551,617983,34,708763,1312.5240740740742,0.007353657005233061,0.993518871521159,0.46762550187887714,0.014599255751678197,0.469704849334479,0.006802890733713898,test,raw
0.024,5210,694247,627287,36,699457,1295.2907407407408,0.0074486351555563815,0.9931376286694624,0.4746658050417167,0.014786370996008248,0.4767158081972897,0.006992254330191847,test,raw
0.025,5209,685460,636074,37,690669,1279.0166666666667,0.007541962937383899,0.9929470072436142,0.48131489617368906,0.014970219064109842,0.4833378555600778,0.0071783007277145105,test,raw
0.026,5209,677091,644443,37,682300,1263.5185185185185,0.007634471640041038,0.9929470072436142,0.48764768821687526,0.015152440709421627,0.48964560816412667,0.0073626897729234565,test,raw
0.027,5207,669090,652444,39,674297,1248.6981481481482,0.007722116515422729,0.9925657643919177,0.493702015990508,0.015325005187309707,0.49567449011893455,0.0075373299834709424,test,raw
0.028,5204,661273,660261,42,666477,1234.2166666666667,0.007808221438999396,0.9919939001143728,0.49961711162936406,0.015494482100508692,0.5015639367491219,0.007708858069380221,test,raw
0.029,5201,653847,667687,45,659048,1220.4592592592592,0.00789168618977677,0.9914220358368281,0.5052363389818196,0.01565872941799866,0.5071586849364628,0.007875094925257934,test,raw
0.03,5199,646636,674898,47,651835,1207.101851851852,0.007975944832664708,0.9910407929851315,0.5106928766115741,0.01582453304843695,0.5125921403699182,0.00804289503068177,test,raw
0.031,5196,639686,681848,50,644882,1194.2259259259258,0.00805728799997519,0.9904689287075867,0.5159519164849334,0.015984544581990008,0.5178281252355327,0.008204846706786229,test,raw
0.032,5195,633176,688358,51,638371,1182.1685185185186,0.00813790100114197,0.9902783072817385,0.5208780099490441,0.016143141029525323,0.5227339875488024,0.008365342209140297,test,raw
0.033,5193,626682,694852,53,631875,1170.138888888889,0.00821839762611276,0.9898970644300419,0.5257919962710003,0.016301456081340905,0.5276270368862962,0.008525565535483167,test,raw
0.034,5188,620591,700943,58,625779,1158.85,0.00829046676222756,0.9889439573008006,0.53040103394994,0.01644308862564875,0.5322140822140822,0.008668946145294561,test,raw
0.035,5187,614525,707009,59,619712,1147.6148148148147,0.0083700170401735,0.9887533358749524,0.5349911542192634,0.016599515487440757,0.5367852997482627,0.008827246999545327,test,raw
0.036,5185,608701,712833,61,613886,1136.825925925926,0.008446193592947225,0.9883720930232558,0.5393981539635,0.016749255409185766,0.541173367099293,0.008978794300819127,test,raw
0.037,5185,603086,718448,61,608271,1126.4277777777777,0.008524161105822898,0.9883720930232558,0.5436470041633436,0.01690254711768378,0.5454054176276398,0.009133909883934407,test,raw
0.038,5184,597709,723825,62,602893,1116.4685185185185,0.008598540702910799,0.9881814715974075,0.5477157606236389,0.017048733924316644,0.5494573327906661,0.009281848989226446,test,raw
0.039,5182,592638,728896,64,597820,1107.0740740740741,0.008668160984911846,0.987800228745711,0.5515529679902296,0.017185515349895368,0.5532778606852681,0.009420284124412408,test,raw
0.04,5180,587550,733984,66,592730,1097.648148148148,0.008739223592529483,0.9874189858940144,0.5554030391953594,0.017325110037861056,0.557111201555646,0.009561566275799271,test,raw
0.041,5179,582514,739020,67,587693,1088.3203703703705,0.00881242417384587,0.9872283644681662,0.5592137621884871,0.017468913328352497,0.5609061034986961,0.009707093902537049,test,raw
0.042,5177,577769,743765,69,582946,1079.5296296296297,0.0088807539634889,0.9868471216164697,0.5628042865336798,0.017603095587835266,0.564480923740183,0.009842899684698503,test,raw
0.043,5173,573117,748417,73,578290,1070.9074074074074,0.00894533884383268,0.9860846359130766,0.5663244381150996,0.017729840146966085,0.5679841420582161,0.009971206967970362,test,raw
0.044,5172,568621,752913,74,573793,1062.5796296296296,0.009013703548143669,0.9858940144872284,0.569726545060513,0.017864081693979163,0.5713720435942659,0.01010705970403986,test,raw
0.045,5169,564247,757287,77,569416,1054.474074074074,0.00907772173595403,0.9853221502096836,0.5730363350469984,0.01798970525282688,0.5746664857775969,0.010234219820625182,test,raw
0.046,5167,559856,761678,79,565023,1046.338888888889,0.00914476047877697,0.984940907357987,0.576358988872023,0.01812127259240814,0.5779744946411614,0.010367380906940104,test,raw
0.047,5166,555677,765857,80,560843,1038.598148148148,0.009211133953708971,0.9847502859321388,0.5795212230635004,0.01825154701822505,0.5811234718642126,0.010499219821741108,test,raw
0.048,5160,551629,769905,86,556789,1031.0907407407408,0.009267424464204572,0.9836065573770492,0.582584330028588,0.018361845792521817,0.5841699452810564,0.010610916680933256,test,raw
0.049,5153,547803,773731,93,552956,1023.9925925925926,0.009319005490491106,0.9822722073961113,0.5854794503962819,0.018462850365996538,0.5870483426038982,0.010713224147872928,test,raw
0.05,5152,543901,777633,94,549053,1016.7648148148148,0.0093834292864259,0.9820815859702631,0.5884320796892096,0.01858924515469088,0.5899885436922474,0.010841138587383439,test,raw
0.051,5150,540170,781364,96,545320,1009.8518518518518,0.009443996185725813,0.9817003431185666,0.5912553139003612,0.018708020473476385,0.5927991076139224,0.010961357470130708,test,raw
0.052,5149,536574,784960,97,541723,1003.1907407407407,0.009504857648650694,0.9815097216927182,0.5939763940995842,0.01882739241163576,0.5955086751383047,0.011082165663340695,test,raw
0.053,5148,533002,788532,98,538150,996.574074074074,0.009566106104246028,0.98131910026687,0.5966793135855756,0.018947507894794956,0.5982001537557093,0.01120372632750153,test,raw
0.054,5145,529636,791898,101,534781,990.3351851851852,0.009620760647816582,0.9807472359893252,0.5992263536163277,0.019054602825414282,0.6007348618459729,0.011312141197949576,test,raw
0.055,5141,526137,795397,105,531278,983.8481481481482,0.009676666453344576,0.9799847502859321,0.6018740342662391,0.01916410076716046,0.6033690589246145,0.011423003135785809,test,raw
0.056,5134,522763,798771,112,527897,977.587037037037,0.009725382034752992,0.9786504003049943,0.6044271278680685,0.019259373188806755,0.6059067818327077,0.011519516000316895,test,raw
0.057,5132,519550,801984,114,524682,971.6333333333333,0.009781162685207422,0.9782691574532978,0.6068583933519682,0.01936866895125376,0.6083269268454453,0.011630144572165602,test,raw
0.058,5130,516379,805155,116,521509,965.7574074074074,0.009836838865676335,0.9778879146016012,0.6092578775877124,0.01947774582111228,0.6107154162709718,0.011740551903963068,test,raw
0.059,5128,513312,808222,118,518440,960.074074074074,0.009891212097831958,0.9775066717499047,0.6115786653994525,0.019584254686968908,0.6130255204329278,0.011848360885259587,test,raw
0.06,5128,510276,811258,118,515404,954.4518518518519,0.009949476527151516,0.9775066717499047,0.6138759956232681,0.019698453855757223,0.615313767165619,0.011963921134586651,test,raw
0.061,5126,507285,814249,120,512411,948.9092592592592,0.01000368844540808,0.9771254288982082,0.6161392745097742,0.019804619661281504,0.617566589788812,0.012071383300547824,test,raw
0.062,5125,504281,817253,121,509406,943.3444444444444,0.010060737407882906,0.97693480747236,0.6184123904492809,0.019916370673775677,0.6198299642744087,0.01218448184134886,test,raw
0.063,5123,501379,820155,123,506502,937.9666666666667,0.01011447141373578,0.9765535646206633,0.6206083233575527,0.020021573118019022,0.6220157072008924,0.012290969590013207,test,raw
0.064,5117,498612,822922,129,503729,932.8314814814814,0.010158239847219438,0.9754098360655737,0.6227021022538959,0.02010707795078344,0.6240966852077963,0.01237758856251839,test,raw
0.065,5117,495840,825694,129,500957,927.6981481481481,0.0102144495435736,0.9754098360655737,0.6247996646321623,0.020217185595502198,0.6261859539637318,0.012489008983124569,test,raw
0.066,5115,493235,828299,131,498350,922.8703703703703,0.010263870773552723,0.9750285932138772,0.6267708587141912,0.020313902413839662,0.6281478466663651,0.01258691088321798,test,raw
0.067,5113,490515,831019,133,495628,917.8296296296296,0.01031620489560719,0.9746473503621808,0.6288290728804556,0.020416312286123856,0.6301964153816005,0.012690573965904298,test,raw
0.068,5109,487920,833614,137,493029,913.0166666666667,0.010362473607029202,0.9738848646587877,0.630792699998638,0.02050674828157142,0.6321492636307451,0.01278215306216298,test,raw
0.069,5106,485380,836154,140,490486,908.3074074074074,0.010410083060474713,0.9733130003812428,0.6327147088156643,0.020599840236256686,0.6340614118391896,0.012876404083605169,test,raw
0.07,5101,482747,838787,145,487848,903.4222222222222,0.010456125678490021,0.9723598932520016,0.6347070903964636,0.020689767062669596,0.6360421471532582,0.01296748544037721,test,raw
0.071,5100,480184,841350,146,485284,898.674074074074,0.010509310012281468,0.9721692718261533,0.6366465032303369,0.020793835239434896,0.6379731379731379,0.013072811667477757,test,raw
0.072,5098,477649,843885,148,482747,893.9759259259259,0.010560397060986397,0.9717880289744567,0.6385647285654399,0.020893742328271105,0.6398822713637529,0.013173943823037075,test,raw
0.073,5091,475248,846286,155,480339,889.5166666666667,0.010598764622485369,0.9704536789935189,0.640381556584999,0.020968522503784094,0.641686639834788,0.013249732865421568,test,raw
0.074,5086,472840,848694,160,477926,885.0481481481481,0.010641814841628202,0.9695005718642775,0.6422036814792507,0.021052544435521927,0.6434977916459398,0.013334841520769422,test,raw
0.075,5084,470466,851068,162,475550,880.6481481481482,0.010690779097886658,0.969119329012581,0.644000078696424,0.021148262464745965,0.645285578618912,0.013431736059285871,test,raw
0.076,5084,468189,853345,162,473273,876.4314814814815,0.010742214324501925,0.969119329012581,0.6457230763642857,0.021248895028201598,0.6470017636684303,0.013533570143296578,test,raw
0.077,5082,465872,855662,164,470954,872.1370370370371,0.010790862801887234,0.9687380861608845,0.6474763418875338,0.021343973120537593,0.6487465894873302,0.013629817430183305,test,raw
0.078,5079,463632,857902,167,468711,867.9833333333333,0.010836101563650096,0.9681662218833397,0.6491713417891632,0.021432324029395072,0.6504326263585523,0.01371927458153226,test,raw
0.079,5072,461412,860122,174,466484,863.8592592592593,0.010872827363853851,0.9668318719024018,0.6508512077630996,0.021503826341339325,0.6521005743227966,0.013791751200628392,test,raw
0.08,5069,459240,862294,177,464309,859.8314814814814,0.010917298609331286,0.9662600076248571,0.6524947523105724,0.021590654981844513,0.6537353592909149,0.013879669047557879,test,raw
0.081,5065,457084,864450,181,462149,855.8314814814814,0.010959668851387756,0.965497521921464,0.6541261897158908,0.021673317001679522,0.6553573312832572,0.013963388302496845,test,raw
0.082,5061,454981,866553,185,460042,851.9296296296296,0.01100116945844075,0.9647350362180709,0.6557175222128224,0.02175426832413473,0.6569393569393569,0.014045376984426863,test,raw
0.083,5057,452802,868732,189,457859,847.8870370370371,0.011044884997346344,0.9639725505146779,0.6573663636349878,0.021839539629241747,0.6585786641342197,0.01413173786201582,test,raw
0.084,5055,450699,870835,191,455754,843.9888888888889,0.011091509893495175,0.9635913076629813,0.6589576961319195,0.021930585683297178,0.6601621971992342,0.014223907742609822,test,raw
0.085,5053,448682,872852,193,453735,840.25,0.011136456301585728,0.9632100648112848,0.6604839527397706,0.022018340628479176,0.6616809116809117,0.014312747407742032,test,raw
0.086,5050,446626,874908,196,451676,836.437037037037,0.011180580770286665,0.9626382005337399,0.6620397205066234,0.02210442920235839,0.6632282669319707,0.01439991887131377,test,raw
0.087,5047,444624,876910,199,449671,832.7240740740741,0.011223761372203232,0.9620663362561952,0.6635546266687047,0.022188662986874524,0.6647349221423295,0.01448521377076246,test,raw
0.088,5044,442660,878874,202,447704,829.0814814814814,0.011266372424637707,0.9614944719786505,0.6650407783681691,0.022271773926481952,0.6662129365833069,0.014569372797630892,test,raw
0.089,5042,440842,880692,204,445884,825.7111111111111,0.011307873796772255,0.9611132291269538,0.6664164523954738,0.022352758628333295,0.6675816638779601,0.014651362433523999,test,raw
0.09,5039,438944,882590,207,443983,822.1907407407407,0.011349533653315555,0.9605413648494091,0.6678526621335509,0.022433992462641546,0.6690099338247486,0.014733622607558412,test,raw
0.091,5038,437064,884470,208,442102,818.7074074074075,0.011395560300564123,0.9603507434235609,0.6692752513367042,0.022523851676994198,0.6704261445002185,0.014824575203710518,test,raw
0.092,5035,435204,886330,211,440239,815.2574074074074,0.011436969464313702,0.959778879146016,0.6706827066121643,0.022604577034019104,0.6718257736776255,0.014906321450229023,test,raw
0.093,5030,433358,888176,216,438388,811.8296296296296,0.011473854211337902,0.9588257720167747,0.6720795681382393,0.022676350324817303,0.673213343583714,0.014979045783541511,test,raw
0.094,5026,431529,890005,220,436555,808.4351851851852,0.011512867794435982,0.9580632863133817,0.6734635658257752,0.02275232514186251,0.6745888542184838,0.01505600410947518,test,raw
0.095,5025,429840,891694,221,434865,805.3055555555555,0.01155531026870408,0.9578726648875333,0.6747416260194592,0.0228351484057431,0.6758611073425889,0.01513983755284846,test,raw
0.096,5021,428155,893379,225,433176,802.1777777777778,0.011591131549300977,0.9571101791841403,0.6760166594276046,0.02290487247446524,0.6771280845354919,0.015210471131763256,test,raw
0.097,5017,426436,895098,229,431453,798.987037037037,0.011628149531930476,0.9563476934807472,0.6773174205128283,0.022976924609399152,0.6784206876799469,0.015283461184708245,test,raw
0.098,5016,424725,896809,230,429741,795.8166666666667,0.011672146711623978,0.956157072054899,0.6786121280269747,0.023062758197371417,0.6797095223021149,0.015370341692827496,test,raw
0.099,5015,423044,898490,231,428059,792.7018518518519,0.011715674708393001,0.9559664506290507,0.6798841346495814,0.023147667347480413,0.6809757457905606,0.015456286772805812,test,raw
0.1,5013,421341,900193,233,426354,789.5444444444445,0.011757835038489144,0.9555852077773542,0.6811727885926506,0.023229842446709916,0.6822577970726119,0.015539484156716285,test,raw
0.11,4990,405320,916214,256,410310,759.8333333333334,0.01216153639930784,0.9512009149828441,0.6932958213712247,0.024016017095168884,0.6943155609822277,0.016335527662155087,test,raw
0.12,4962,390562,930972,284,395524,732.4518518518519,0.01254538283391147,0.9458635150590926,0.7044631466159781,0.02476233250991841,0.7054176276398498,0.017091364833620958,test,raw
0.13,4945,377252,944282,301,382197,707.7722222222222,0.012938353780903565,0.9426229508196722,0.7145347754957496,0.025526335486768376,0.7154366209921765,0.01786490170726522,test,raw
0.14,4926,365055,956479,320,369981,685.15,0.013314197215532689,0.9390011437285551,0.723764201299399,0.026256106303650856,0.7246152338744931,0.018603858017893375,test,raw
0.15,4909,353719,967815,337,358628,664.1259259259259,0.01368827866201189,0.9357605794891346,0.7323421115158596,0.026981867349686977,0.7331464146278961,0.019338731869861642,test,raw
0.16,4882,343048,978486,364,347930,644.3148148148148,0.014031558072025982,0.9306138009912314,0.7404168186365239,0.0276462726799103,0.7411688448725485,0.0200117670415408,test,raw
0.17,4863,333108,988426,383,337971,625.8722222222223,0.014388808507238787,0.9269919939001143,0.7479383807000047,0.02833775716237832,0.7486463467944949,0.02071204472117738,test,raw
0.18,4839,323758,997776,407,328597,608.512962962963,0.014726245218306924,0.9224170796797561,0.7550134918965384,0.028989674787250296,0.7556753945642835,0.0213724261172436,test,raw
0.19,4817,314781,1006753,429,319598,591.8481481481482,0.015072059274463544,0.9182234083110942,0.7618063553415955,0.029657312433044782,0.7624248179803735,0.022048694090862554,test,raw
0.2,4796,306388,1015146,450,311184,576.2666666666667,0.015412103450048845,0.9142203583682806,0.7681573080980134,0.03031318143033214,0.7687348316977947,0.02271305052504169,test,raw
0.21,4774,298329,1023205,472,303103,561.3018518518519,0.015750421473888415,0.9100266869996188,0.7742555242619562,0.030964913134143457,0.774792354421984,0.023373272147563896,test,raw
0.22,4752,290626,1030908,494,295378,546.9962962962964,0.016087860301037992,0.905833015630957,0.7800843565129615,0.03161424237585821,0.7805815583593362,0.024031088899705868,test,raw
0.23,4721,283284,1038250,525,288005,533.3425925925926,0.016392076526449195,0.8999237514296607,0.7856400213691059,0.03219767366522195,0.7860918916474472,0.024622499459998688,test,raw
0.24,4692,276116,1045418,554,280808,520.0148148148148,0.016708925671633287,0.894395730080061,0.7910640210543202,0.03280499486111014,0.7914725877688841,0.025238070797172375,test,raw
0.25,4672,269045,1052489,574,273717,506.8833333333333,0.01706872426630425,0.8905833015630957,0.7964146211902229,0.03349548147962275,0.796786957898069,0.025937578350764875,test,raw
0.26,4644,262285,1059249,602,266929,494.31296296296296,0.017397884830797704,0.8852459016393442,0.8015298887504976,0.03412510333425186,0.8018608963053407,0.026575762220225365,test,raw
0.27,4620,255697,1065837,626,260317,482.06851851851854,0.017747592358547462,0.8806709874189859,0.8065150045326114,0.03479400368274194,0.8068082123637679,0.02725361110287104,test,raw
0.28,4586,249326,1072208,660,253912,470.2074074074074,0.018061375594694225,0.8741898589401449,0.8113359171992548,0.03539153720896133,0.8115844375103635,0.027859595224097145,test,raw
0.29,4562,243110,1078424,684,247672,458.65185185185186,0.018419522594399045,0.8696149447197865,0.8160395419262766,0.03607493337761646,0.8162513755106348,0.02855219411246787,test,raw
0.3,4538,236969,1084565,708,241507,447.2351851851852,0.018790345621451966,0.8650400304994281,0.8206864144244491,0.0367817209922473,0.8208617856766005,0.029268506858624282,test,raw
0.31,4511,230992,1090542,735,235503,436.1166666666667,0.019154745374793527,0.859893252001525,0.8252091887155382,0.03747471432903148,0.825346327198179,0.029971004459508815,test,raw
0.32,4479,225178,1096356,767,229657,425.2907407407407,0.01950299794911542,0.8537933663743805,0.8296086214959282,0.0381348897204378,0.829704246370913,0.030640515874592964,test,raw
0.33,4460,219507,1102027,786,223967,414.7537037037037,0.019913647992784653,0.8501715592832635,0.8338998466933125,0.038915768302844954,0.8339641839641839,0.031431757976853304,test,raw
0.34,4442,213752,1107782,804,218194,404.06296296296296,0.020358030009991108,0.8467403736179947,0.8382546343870079,0.03976011457214464,0.8382881864363346,0.03228723962633262,test,raw
0.35,4412,208159,1113375,834,212571,393.65,0.02075541818968721,0.8410217308425467,0.842486837266389,0.040511071220336335,0.8424810443328962,0.033048711062674103,test,raw
0.36,4396,202887,1118647,850,207283,383.8574074074074,0.02120772084541424,0.8379717880289744,0.8464761406062954,0.0413684720673414,0.8464425149610335,0.03391739397253796,test,raw
0.37,4362,197583,1123951,884,201945,373.97222222222223,0.021599940577880117,0.8314906595501335,0.8504896582305109,0.04210607603612126,0.8504145374515745,0.0346656234056669,test,raw
0.38,4332,192475,1129059,914,196807,364.4574074074074,0.022011412195704422,0.8257720167746855,0.8543548633633338,0.04287983845822631,0.8542418486862932,0.03545034518547317,test,raw
